,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,JPM,JPM,JPM,JPM,JPM,JNJ,JNJ,JNJ,JNJ,JNJ,V,V,V,V,V
Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-06,203.49156188964844,205.26782088834017,201.62549563553227,202.57349663849442,46607700,468.730712890625,471.6803257365932,467.1363168836836,468.4417212017894,15285600,173.3149871826172,174.13327118123485,170.47098587242346,170.47098587242346,35731800,213.57000732421875,213.8699951171875,210.5,212.39999389648438,39832500,295.1400146484375,305.5,291.1400146484375,298.8299865722656,164747700,696.703369140625,701.7959865050877,690.8717682492216,695.1655520394484,11728000,141.69427490234375,143.24399658328852,141.4843063108272,142.4841247816278,153986200,263.17645263671875,264.0875948817465,261.7205775355199,261.7898818932406,7738100,152.92938232421875,153.91583258241639,151.91333976243808,151.91333976243808,5391500,368.839111328125,369.61620077668067,366.17905682898237,367.63363304079826,5008500
2025-06-09,201.02676391601562,205.56720771427428,199.59977555964565,203.96058960802065,72862600,471.0924072265625,471.77001565920176,466.9768832876908,468.05311353771793,16469900,175.93264770507812,176.31231302715454,174.21418342483807,174.38402968862113,28935900,216.97999572753906,217.85000610351562,212.8800048828125,214.75,38102500,308.5799865722656,309.8299865722656,281.8500061035156,285.9599914550781,140908900,693.05859375,704.1725400365549,692.9387717641956,697.4522697198046,12773200,142.6041259765625,144.97369107987248,141.91424872977086,143.16402192873528,185114500,264.1767272949219,265.3255837931054,260.81931953433354,263.44384806606826,8285000,153.1266632080078,153.87637500739433,152.35723324171644,152.75182236035036,5319000,365.2923889160156,368.4107191116784,360.69956806574646,368.4107191116784,4999900
2025-06-10,202.2441864013672,203.92066462184746,200.14860765917956,200.1785434107301,54672600,469.2688293457031,471.14221196784314,465.3226923748716,469.53787169847936,15375900,178.44041442871094,180.94816607880887,174.7537092641778,176.04254985052344,61766100,217.61000061035156,217.69000244140625,214.14999389648438,216.77999877929688,31303300,326.0899963378906,327.8299865722656,310.6700134277344,314.94000244140625,151256500,701.3865966796875,702.2153552678959,690.5622098918083,700.3380628694553,10850100,143.9338836669922,144.26381035974757,141.50431668274294,142.66410985007164,155881900,266.0188903808594,266.3159954367044,263.2953165464439,263.3250270520284,7538100,154.33013916015625,155.3067303299207,152.91952252253284,153.3239556869477,6791600,369.3173522949219,370.054582467795,365.3123268820121,365.6311406230525,4109300
2025-06-11,198.36236572265625,204.07034932786254,197.99314795828434,203.0724503091444,60989900,470.9628601074219,473.80287330978865,468.01324719222674,468.37197033665615,16399200,177.1915283203125,180.20881870896204,176.59205837486806,179.60936400867158,31646800,213.1999969482422,218.39999389648438,212.88999938964844,217.41000366210938,39326000,326.42999267578125,335.5,322.5,334.3999938964844,122611400,693.1384887695312,707.8472163839234,690.9915664747034,702.6946882022667,9582500,142.81399536132812,144.97375695921582,141.85409623212945,144.59379466225064,167694000,265.5732116699219,267.029086942071,263.23590455236,266.0981174361079,7434100,153.15626525878906,154.4781200753039,152.63344781385317,154.18218198050099,6016000,371.9176025390625,374.1094090027169,368.0022681962065,368.61995081675866,5562700
2025-06-12,198.78147888183594,199.26046614106752,196.94534836583952,198.66173587371065,43904600,477.1909484863281,478.73553201697933,471.8597009390277,473.3544415367432,18950600,175.54299926757812,176.56209210971562,174.59385119423692,176.02256609234394,20941900,213.24000549316406,213.5800018310547,211.3300018310547,211.77999877929688,27640000,319.1099853515625,332.55999755859375,316.8599853515625,323.0799865722656,105127500,692.359619140625,694.3767242272471,686.0088098513999,692.2997081453341,7322700,144.98374938964844,144.98374938964844,141.83410852298076,141.9540901919345,162365000,265.6623229980469,265.71186065483215,262.5921368014331,264.2955793495838,6618000,154.53729248046875,154.55701064707156,153.0674762586382,154.12298520127607,7075500,370.01470947265625,372.77439711113993,368.17160370484686,370.8416306826805,4874000
2025-06-13,196.03726196289062,199.9490243445518,195.2888376882346,199.3103695725812,51447300,473.2946472167969,477.4998519181197,471.1023792861798,474.7395752703882,16814500,174.513916015625,176.9717245091389,172.2359546046385,172.28591297451578,27663100,212.10000610351562,214.0500030517578,209.6199951171875,209.9600067138672,29337800,325.30999755859375,332.989990234375,313.29998779296875,313.9700012207031,128964300,681.884765625,693.5678973171928,680.0274638185289,686.9574533802801,9274400,141.95408630371094,143.5639064320885,140.83421673860605,142.4640236398758,180820600,262.4039306640625,264.45401568169035,260.18543576691087,262.5326560188529,7098300,154.97134399414062,155.53361282300006,153.8566503683873,153.8566503683873,6587500,351.5339050292969,361.6560127256915,343.71317879339284,360.1616076005028,14181700
2025-06-16,198.0031280517578,198.27256505925683,196.1470352061455,196.8854859861783,43020700,477.46002197265625,479.00457509504827,473.3345233196989,473.5437784887318,15626100,176.61204528808594,176.78189154925582,174.49392932110277,174.57385966373928,27389200,216.10000610351562,217.05999755859375,211.60000610351562,212.30999755859375,33284200,329.1300048828125,332.04998779296875,326.4100036621094,331.2900085449219,83925900,701.6464233398438,706.6730599404123,693.042245323344,698.8583271202571,13720300,144.6737823486328,146.16360555156524,143.18394388862185,143.33393622751285,183133700,267.7619323730469,269.1187926010441,264.28568264317573,264.4342351573897,8566000,153.11680603027344,154.37946112154557,152.35723513798075,154.30054329683657,7024000,354.15411376953125,358.87642441668567,353.0083788066973,355.1603259177902,7234700
2025-06-17,195.2289581298828,197.97318035709665,194.79986887227625,196.78567812068002,38856200,476.3638610839844,477.06138843382047,472.4177241014044,473.7331030955977,15414100,175.7927703857422,177.20151408744945,174.4239994778565,175.5429937823964,24973000,214.82000732421875,217.41000366210938,214.55999755859375,215.1999969482422,32086300,316.3500061035156,327.260009765625,314.739990234375,326.0899963378906,88282700,696.7597045898438,705.4937997727949,695.5905108235235,701.5265067822095,10066100,144.1038360595703,145.20371882793046,143.7638778428329,144.4738049491523,139108000,266.92999267578125,267.98971758992207,265.2265200876263,265.592989900642,6739300,150.31527709960938,153.17597648383938,150.03907226466447,152.8701793488671,6407100,356.50531005859375,358.2587552676861,352.0021798851322,352.17152878606583,5559600
2025-06-18,196.16697692871094,197.15490236836843,194.66015499959357,195.52832221137376,45394700,478.5561218261719,479.313466764918,472.7963894918646,476.3239856832242,17526500,173.16513061523438,176.4022256326498,173.04522747911062,175.85271405711507,28707500,212.52000427246094,217.9600067138672,212.33999633789062,215.08999633789062,44360500,322.04998779296875,329.32000732421875,315.45001220703125,317.30999755859375,95137700,695.3007202148438,701.1168019237268,694.4313119124115,697.7090678240436,10068300,145.46368408203125,145.63366319028128,143.10394808189747,143.9938476821936,161494100,271.3273620605469,275.0512398633253,267.12811618035386,267.4054243002851,9586400,148.68763732910156,150.58161994376783,148.66791916218287,150.50271717202142,8325200,339.1104431152344,357.1429391552553,336.77917458110494,356.5152840876527,15008600
2025-06-20,200.57769775390625,201.27622400422058,196.44639652864126,197.8235020126397,96813500,475.7261047363281,481.76485435953526,475.1979642712812,480.53918652379775,37576200,166.4910888671875,174.18420505107113,165.312150640077,173.79455416726213,75659900,209.69000244140625,214.88999938964844,208.27000427246094,214.67999267578125,75350700,322.1600036621094,332.3599853515625,317.7799987792969,327.95001220703125,108688000,681.8897094726562,701.3466080737581,678.2121990654855,700.2773225024961,22538600,143.83387756347656,146.1836049259659,142.63399990245927,145.43368901636921,242956200,272.35736083984375,274.6352466771413,271.1787938422642,272.9218906234205,13969700,147.76036071777344,149.34854605460666,147.020523108417,149.21044363627485,22605500,337.30718994140625,338.73184895038537,333.6708099966599,337.6857774607158,19332100
2025-06-23,201.07666015625,201.87498244787415,198.54200324907936,201.20639190632414,55814300,484.2959289550781,486.0397928967888,470.8532389300749,476.53323466530253,24864000,165.04238891601562,167.19046158134836,161.85523705575486,166.1214256591391,57671000,208.47000122070312,210.38999938964844,207.30999755859375,209.7899932861328,37311700,348.67999267578125,357.5400085449219,327.4800109863281,327.5400085449219,190716800,698.0588989257812,698.578506730811,678.2922104620159,683.2288810707365,11080100,144.15383911132812,144.76377135076248,142.01407957999888,142.48402812138661,154308900,275.595947265625,275.8732553903245,269.4951382979165,272.416802295977,8094600,149.2696533203125,149.3781483936895,147.7110601789464,147.7110601789464,7397900,342.4678649902344,343.01580141271785,334.37815621491995,336.2411765358665,7553300
2025-06-24,199.87918090820312,203.0125832870988,199.77938491343542,202.16436301176623,54064000,488.3915100097656,490.1254297173699,485.0931183138473,487.23560408546166,22305600,166.62098693847656,168.06968824197463,165.98155942026995,166.77084680791774,40524300,212.77000427246094,214.33999633789062,211.0500030517578,212.13999938964844,38378800,340.4700012207031,356.260009765625,340.44000244140625,356.1700134277344,114736200,711.7196655273438,712.7089880581048,701.6364439383941,704.4145982313105,13823200,147.88340759277344,147.94341367999496,145.4836828445603,145.54367367470394,187566100,278.5572204589844,279.99326843987956,276.8240372161571,277.51729237869773,9267900,150.1278533935547,150.65067077814393,148.93424206803672,149.447200369684,9544200,350.3184509277344,353.2375149471754,346.62229746685085,350.20884540966244,10172000
2025-06-25,201.13653564453125,203.2421033073339,200.19850807531137,201.0267661369261,39525700,490.5439453125,492.82592441237585,487.6740689863978,490.314771223071,17495100,170.52748107910156,172.2059878377665,167.40028826627824,167.48021861146748,35479000,211.99000549316406,216.02999877929688,211.11000061035156,214.6199951171875,31755700,327.54998779296875,343.0,320.3999938964844,342.70001220703125,119845100,708.2020263671875,716.0967226422507,704.9042642374237,712.8389115768144,9320400,154.29270935058594,154.43269305532343,149.24327207878133,149.25328072295656,269146500,281.3302917480469,281.54817884280607,278.21056806460314,278.79489476774904,6826900,150.21664428710938,150.99594842112307,148.6876433747355,149.328845074524,7153700,343.97222900390625,349.9797365701998,343.97222900390625,349.14287332358316,6836300
2025-06-26,200.57769775390625,202.2142514946699,199.04094000321476,201.00678701240994,50799100,495.705810546875,496.29373818928514,491.08206511354325,491.2514824256969,21578900,173.38491821289062,173.53479332021178,169.78814431449064,172.275909497391,31796700,217.1199951171875,218.0399932861328,212.00999450683594,213.1199951171875,50480800,325.7799987792969,331.04998779296875,323.6099853515625,324.6099853515625,80440900,725.6002807617188,727.7287879670295,710.5703861718163,713.8781511444844,13964800,155.00262451171875,156.70243086817015,153.98273459501658,155.9625083392563,198145700,285.9752197265625,286.6288809985696,281.73635014616826,281.96415081233175,8942100,149.95028686523438,151.14389820929034,149.47679499207118,150.6309398996763,7156900,344.7393493652344,345.61607193787034,340.7542688741627,342.4977415890065,8829500
2025-06-27,200.65753173828125,202.7930349784745,199.57979899649257,201.4658274879402,73188600,494.20111083984375,497.54931522943417,491.30131038962224,495.80545117387857,34539200,178.37046813964844,178.52032800475203,171.57654142712704,173.3849216100962,108140200,223.3000030517578,223.3000030517578,216.74000549316406,219.9199981689453,119217100,323.6300048828125,329.3399963378906,317.5,324.510009765625,89067000,733.1351928710938,734.933966624867,725.3704139910845,726.0300029969949,18775700,157.73231506347656,158.69221415352254,155.24258871826237,156.02250005395288,263234500,284.3509826660156,285.92573005163604,282.3008974405109,283.0634871930461,17868600,150.34487915039062,151.252411531502,148.9638398340629,149.95029003771032,10010800,347.3097229003906,350.6970657382951,344.3707441958881,345.2972681398286,6601900
2025-06-30,204.7389373779297,206.95427439094752,198.84135059390303,201.58557286233471,91912800,495.66595458984375,499.0042146991214,493.5932305818623,495.2972567719388,28369000,176.07252502441406,181.0680572633364,174.4240054836315,180.6184624108643,63378900,219.38999938964844,223.82000732421875,219.1199951171875,223.52000427246094,58887800,317.6600036621094,325.5799865722656,316.6000061035156,319.8999938964844,76695100,737.5922241210938,747.3956053545359,733.7547871608941,744.0478281561813,15402100,157.97230529785156,158.6422284044636,155.94253394670602,158.38224776867892,194580300,287.12408447265625,289.83774449670244,286.1436076484999,287.60936609684416,12689200,150.68026733398438,150.89728758111596,149.46693780831993,150.0982653312385,9039300,353.7257080078125,354.28361686489353,347.758059480953,348.0469863402904,7080100
2025-07-01,207.3833770751953,209.74839282792448,205.70689884063935,206.23578409144605,78788900,490.3247375488281,496.30370004913976,489.2585123483102,494.7292533047111,19945400,175.682861328125,175.9326379218849,173.37492804100808,175.5829598377131,35904500,220.4600067138672,221.8800048828125,217.92999267578125,219.5,39256800,300.7099914550781,305.8900146484375,293.2099914550781,298.4599914550781,145085700,718.73486328125,737.2523942395003,714.8874844693272,736.3829859262192,13431200,153.2828369140625,157.18239409932116,151.47304203431221,156.27249233706732,213143600,287.6192626953125,288.33234495014864,283.83596433703406,288.0946609399748,9338300,153.80731201171875,155.61251766793012,150.7394513148845,150.92687925954553,10896700,354.1441345214844,355.6684265620288,350.10925276820535,352.50029493325036,6653400
2025-07-02,211.99366760253906,212.8917706186518,207.7026988246806,208.47108532398713,67941800,489.36810302734375,491.76965656989233,486.98649882219644,488.2719538404123,16319600,178.48036193847656,178.70016656024188,174.91356011283625,175.38312608280393,29128900,219.9199981689453,221.60000610351562,219.05999755859375,219.72999572753906,30894200,315.6499938964844,316.8299865722656,303.82000732421875,312.6300048828125,119483700,713.0886840820312,719.814124987759,712.3191839508311,714.8475066710681,9336700,157.2323760986328,157.58234297497486,152.95285700312823,152.962850389823,171224100,289.19403076171875,290.00615823892747,286.91614466394003,289.23365484518064,8158700,153.4521942138672,154.1821727972981,152.96884323811335,153.88623472012148,5544000,352.8988037109375,355.0308059613415,348.6945425813777,353.2773912217689,5131400
2025-07-03,213.10134887695312,214.19902871499423,211.36499901814886,211.70428104663077,34955800,497.0909423828125,498.3764278450543,491.7098821739863,492.07857999859937,13984800,179.36956787109375,179.50944215502514,176.89178830781478,178.34048951535135,21689700,223.41000366210938,224.00999450683594,221.36000061035156,221.82000732421875,29632400,315.3500061035156,318.45001220703125,312.760009765625,317.989990234375,58042300,718.5250244140625,728.5382852595793,713.9380936153356,726.1198736779997,8601700,159.3221435546875,160.96195919540767,157.7523273944205,158.35225101493015,143716100,294.56787109375,294.9659297104321,289.8010379194307,290.73649237209275,6541600,153.89610290527344,154.1624486956881,152.78142432323565,153.32395993610405,3482500,357.521484375,357.66097678704637,352.29106619078834,353.2674218638584,3702800
2025-07-07,209.50889587402344,215.77570049162512,208.36131809352125,212.23315593085263,50229000,495.974853515625,497.0012408266234,493.4935938943106,495.6360493014733,13981600,176.63201904296875,179.13978593904164,175.52301029591823,178.89999490759814,34175600,223.47000122070312,224.2899932861328,222.3699951171875,223.0,36604100,293.94000244140625,296.1499938964844,288.7699890136719,291.3699951171875,131177900,717.865478515625,726.5096688493239,713.0287770502092,717.1159843593155,9457100,158.22227478027344,159.29214695363126,157.3223664705724,158.18227071828886,140139000,290.557373046875,294.6076885980012,288.6765027897454,293.8215023235984,8825700,153.16612243652344,154.23149042863557,152.79126655447425,153.90596006559838,6270900,355.3097839355469,358.3185086996293,353.16777889225483,357.5812785530083,5138000
2025-07-08,209.5687713623047,210.98578616820197,208.01205130024096,209.658593847986,42848900,494.8786926269531,496.4531696907806,492.3774837277821,495.4965138505155,11846600,174.20419311523438,177.7909814447806,172.6555751408571,177.691079951528,40442500,219.36000061035156,224.0,218.42999267578125,223.9199981689453,45692000,297.80999755859375,304.04998779296875,294.3500061035156,297.0,103246700,720.1838989257812,722.4223783113574,714.3278660699458,721.0833162832664,7770700,159.98207092285156,160.20204749093682,158.3722507239072,159.31214783171163,138133000,281.4118347167969,288.29836729820295,278.95378401211,287.8704246702362,15440900,153.67906188964844,154.6359197370949,152.12048390204905,152.38681460446713,6438200,353.2275695800781,356.94366818555045,351.93243054636235,355.34962986453337,6966800
2025-07-09,210.69639587402344,210.8859991217609,206.78463359109693,209.0897778625777,48749400,501.74456787109375,505.003091421344,497.98776704512187,498.54580110123976,18659500,176.46217346191406,179.27966092294577,172.61562283881983,175.09340252603724,43025600,222.5399932861328,224.2899932861328,220.47000122070312,221.07000732421875,38155100,295.8800048828125,300.1499938964844,293.54998779296875,297.54998779296875,75586800,732.2857666015625,737.0325627099321,722.2324935525554,722.2324935525554,11418000,162.86175537109375,164.40157611225678,161.14194686393122,161.20193770023792,183656400,281.7900085449219,285.8104705722976,281.1133058346495,285.7905479002781,11273800,154.16244506835938,154.5668932865029,152.9688486856892,153.67907902335588,6147400,356.4256286621094,356.4256286621094,352.43057551854974,353.74565945060095,7297100
2025-07-10,211.96372985839844,213.03147386855414,209.58872537016995,210.06771262581316,44443600,499.7216796875,502.67129257213526,496.0047471787155,501.2861517097084,16492100,177.46127319335938,178.27054693495992,174.22417822695712,175.47306122205768,29252400,222.25999450683594,222.7899932861328,219.6999969482422,221.5500030517578,30370600,309.8699951171875,310.4800109863281,300.0,300.04998779296875,104365300,726.7494506835938,735.3036743334181,719.1145893949879,731.0565410529589,9913600,164.0816192626953,164.48156834124046,161.5918927660757,164.30159583301895,167704100,286.7956848144531,286.91509937261486,281.63079258445833,281.63079258445833,8410900,155.5533447265625,157.0823456480185,153.70868754730384,153.9848924173949,6732900,354.5526428222656,356.2861432370634,352.13171353875424,355.499081267829,6121300
2025-07-11,210.7163543701172,211.68431760849728,209.41908263784933,210.12759762046792,39765800,501.55523681640625,503.25923259786794,496.054571905536,496.72223609239006,16459500,180.02899169921875,181.26787392679407,176.32230010231936,176.6320206592132,34282900,225.02000427246094,226.67999267578125,222.3699951171875,223.5800018310547,50518300,313.510009765625,314.0899963378906,305.6499938964844,307.8900146484375,79236400,717.0260620117188,724.6708656262394,709.2213321577215,722.0126865863356,10873900,164.90151977539062,167.87118822352508,163.4516852914618,163.70165728031435,193633300,285.4720764160156,285.9895799471578,282.27761579845765,284.1385633556329,7384700,154.77403259277344,155.0502374485966,153.0773370201251,154.96146054180394,7872000,346.63226318359375,352.490336482722,343.10548877187523,351.19519745971826,7580200
2025-07-14,208.1816864013672,210.46688365912564,207.10395364435493,209.48893166698292,38840100,501.2562561035156,502.2029372942231,499.273243347857,499.7615155353931,12058800,181.3977508544922,183.5058659137902,179.5194259926096,180.84823929966979,32536600,225.69000244140625,226.66000366210938,224.24000549316406,225.07000732421875,35702600,316.8999938964844,322.6000061035156,312.6700134277344,317.7300109863281,78043400,720.4337158203125,727.5089573741911,716.0666683046045,717.1159478712506,8939400,164.05162048339844,165.4714595173457,162.00184716942397,165.35146259057728,136975800,287.30322265625,287.9002954379141,283.8798636483791,285.6811040695642,9079900,154.69512939453125,155.33631601120078,153.4127411091565,154.74443986347836,10185600,349.1926574707031,350.65717568109545,343.7231445479368,346.0942721651195,5598900
2025-07-15,208.67066955566406,211.44482767792792,208.48106630115817,208.7804390594974,42296300,504.04644775390625,506.51773265302506,501.027073076573,501.2562471634966,14927200,181.83737182617188,184.05538933948807,181.4377353487915,182.6466456022175,33448300,226.35000610351562,227.27000427246094,225.4600067138672,226.1999969482422,34907300,310.7799987792969,321.20001220703125,310.5,319.67999267578125,77556300,709.910888671875,723.9813484321952,709.3412657918492,723.4117865461602,11529500,170.6808624267578,172.38066881478494,169.18103056842588,171.17081299302788,230627400,285.1636047363281,290.53750281058245,284.0988046799193,286.6066015099572,12526100,153.06747436523438,155.06010796606702,152.7024926111346,154.24135250111084,6873200,345.72564697265625,348.90375109580543,345.4666374153511,346.8215501881821,4891700
2025-07-16,209.71847534179688,211.95375954691573,208.2016644692293,209.8581806046168,47490500,503.8471374511719,504.94328659833275,500.13023542973804,503.40867779230757,15154400,182.80650329589844,184.1652886399438,181.86734081977315,183.07626629854497,33104200,223.19000244140625,226.10000610351562,222.17999267578125,225.8800048828125,39535900,321.6700134277344,323.5,312.6199951171875,312.79998779296875,97284800,702.4358520507812,713.4883895101593,698.7983536292803,712.8888186148534,13067600,171.35079956054688,171.73076187811773,168.88107501049606,171.04083672550954,158831500,284.4371337890625,289.32338154204075,281.64073174918,287.0046376972024,9979800,162.54725646972656,163.8690960741517,157.63473887815502,158.12796395909288,22134800,348.59490966796875,349.36205712044364,344.5101960863047,345.99465924289495,5544200
2025-07-17,209.57875061035156,211.3550095983717,209.14964612579556,210.12759810142074,48068100,509.9058532714844,511.5699807689203,503.84715436950415,503.9069415603956,17503100,183.41595458984375,183.89552139280437,180.31871865434178,181.9772389358081,31992600,223.8800048828125,224.5,222.50999450683594,223.32000732421875,31855800,319.4100036621094,324.3399963378906,317.05999755859375,323.1499938964844,73922900,700.9368896484375,705.4239124906103,696.6398020897627,703.9149211888315,11803300,172.98062133789062,174.1404950617398,170.81086624213197,172.00073538495315,160841100,288.4974060058594,288.8954646605109,282.06866914194785,282.06866914194785,8509500,160.7716522216797,162.46834779981697,160.10087329880653,160.96893925475794,11295700,348.5052490234375,350.05942798180934,347.180223138528,348.69454277896045,4747100
2025-07-18,210.73631286621094,211.34503189230253,209.25942654413325,210.42696659875526,48974600,508.2616271972656,512.8355602906365,505.6508184267905,512.6760872301095,21209700,184.89462280273438,186.25340807875182,183.54583834733725,185.2343153104504,34014500,226.1300048828125,226.39999389648438,222.97999572753906,225.13999938964844,37833800,329.6499938964844,330.8999938964844,321.4200134277344,321.6600036621094,94255000,703.8049926757812,704.2346953216606,691.1835067266235,701.7163755426589,12779800,172.39068603515625,174.23047621121117,171.24080573231237,173.62054394819432,146456400,289.8607482910156,291.08480816107146,286.83547847596185,288.1192152507357,12217000,161.48190307617188,162.8629424587755,161.146513603325,161.70878241932874,9792600,347.7480773925781,348.1964111134523,345.86514265316004,348.1964111134523,4927600
2025-07-21,212.0335693359375,215.3266389893317,211.18536434566,211.65437808070223,51377400,508.2715759277344,510.29448733980524,503.77737959397786,504.9333159392007,14066800,189.9301300048828,190.11994741222205,185.98364758555138,186.08356432217508,45803100,229.3000030517578,229.69000244140625,225.64999389648438,225.83999633789062,40297600,328.489990234375,338.0,326.8800048828125,334.3999938964844,75768800,712.4890747070312,716.5163857618587,705.283976865439,706.323253430884,9404400,171.36080932617188,173.36058531454748,170.9808470061149,172.73065099594356,123126100,289.5622253417969,292.75668616305364,289.1740976686908,289.5920789805029,7898100,162.13296508789062,162.68537482432052,160.57437187322827,161.55096304786886,8254000,349.63104248046875,352.3309260245521,347.10050783268775,347.75804976811514,5216300
2025-07-22,213.94955444335938,214.49840197701596,211.78411528941558,212.69220709721728,46404100,503.4983825683594,509.40761357627605,503.4983825683594,509.1784090675831,13868600,191.1690216064453,191.47874216205827,187.29249900550474,191.328882294876,44660200,227.47000122070312,230.0,226.35000610351562,229.67999267578125,37483700,332.1099853515625,335.4100036621094,321.54998779296875,329.739990234375,77370400,704.3345947265625,716.1166202717292,700.936863669917,715.7069236590216,8921100,167.01129150390625,171.37080379639445,164.5615689540832,171.32080634495316,193114300,290.0199890136719,292.2093570682598,287.7808750182681,290.08965762675587,6717500,165.65457153320312,165.78281487327823,162.47821580088535,162.764279730243,9288000,350.5475769042969,353.1578300616048,348.8937953213748,349.7904323155645,4614200
2025-07-23,213.7000732421875,214.69797228179937,211.9637386583707,214.54829351654996,46989300,504.0962829589844,505.01307057965715,498.9444273574923,504.97320231513,16396600,190.0600128173828,192.35796066638142,189.01094801184496,191.32888225818212,58681900,228.2899932861328,228.7899932861328,227.08999633789062,228.47000122070312,28294900,332.55999755859375,336.20001220703125,328.6700134277344,330.8999938964844,92553800,713.0986938476562,714.1479734039639,704.4545040389586,705.8935351714335,8771600,170.7608642578125,171.24080620570157,167.95118153678195,169.511004310231,154082200,295.32421875,295.55308652202564,291.1345658012183,291.423171220215,7083500,166.80873107910156,166.8284492451913,164.33273149963523,166.3155059902243,10617600,353.96484375,354.45300641311536,349.9000443552226,351.6833765055111,4385600
2025-07-24,213.31088256835938,215.2368355364858,213.08137006420023,213.45058781785585,46022600,509.0887145996094,511.86891017220256,505.5212500656798,506.98609704492156,16107000,191.99827575683594,197.7731095502254,190.8293230940032,196.85393348830104,74881700,232.22999572753906,236.0,228.63999938964844,229.1699981689453,42902300,305.29998779296875,310.1499938964844,300.4100036621094,310.0,156966000,714.31787109375,723.1319295191287,713.518422874761,716.5663535187755,10920800,173.7205352783203,173.81052153075,171.28080627636527,172.42067791171223,128984600,295.1152038574219,298.14050407118975,294.7669215419926,295.98102008785213,7001200,167.2624969482422,167.68667837003616,166.59171802340538,167.20331234334904,6636900,352.6497497558594,355.8477684564496,352.5401442283067,353.4965854726207,5887200
2025-07-25,213.43064880371094,214.7877920897316,212.95164630742312,214.24891808809048,40268800,511.9088439941406,516.4727417364818,508.57055332296227,510.67314061143924,19125700,193.0073699951172,194.1563515198352,191.08908750710862,191.80844534575607,39785900,231.44000244140625,232.47999572753906,231.17999267578125,232.22000122070312,28712100,316.05999755859375,323.6300048828125,308.010009765625,308.739990234375,148227000,712.1992797851562,720.1639356225638,711.4198376232321,716.4364100852231,8271700,173.48056030273438,174.70042482917586,172.9406275198062,173.59054858813744,122316800,297.1752014160156,297.45384549542877,294.52806747662726,295.2645078343046,5918500,166.0195770263672,167.57817019889325,165.1712292249172,167.44992685210462,6254900,355.70831298828125,356.3160232032684,351.6933453857131,352.67964313307067,3915400
2025-07-28,213.6002960205078,214.39861831079742,212.61237047326716,213.5803337758995,37858000,510.7030334472656,513.1942677567645,508.3313735189307,512.2775105607909,14308000,192.4079132080078,193.87660084223495,190.6694625759226,193.47694913334269,38139500,232.7899932861328,234.2899932861328,232.25,233.35000610351562,26300100,325.5899963378906,330.489990234375,315.69000244140625,318.45001220703125,112673800,717.14599609375,724.2511860836681,712.199322444747,714.7176423374738,8715700,176.73019409179688,176.98016607778243,173.9505068282037,174.00050427681666,140023500,296.83685302734375,297.98128299458955,295.38392533944716,296.2198575860422,5840400,163.96775817871094,165.66445377582426,162.81361321765758,165.58553595130317,8014600,354.1441345214844,356.98351039411625,353.40690437489775,355.0507439631318,3921000
2025-07-29,210.8261260986328,214.3586818606333,210.37707459375494,213.73000061776605,51411700,510.7727966308594,515.8050777848653,509.7663282358281,513.7224399565682,16469200,195.5750732421875,195.7449194968108,191.90835466905762,192.2580327538162,41389200,231.00999450683594,234.72000122070312,230.30999755859375,234.14999389648438,33716200,321.20001220703125,326.25,318.25,325.54998779296875,87358900,699.52783203125,723.9812971110003,699.4378659012062,719.5143415178571,13267000,175.49032592773438,179.35990260986108,175.00039060425894,177.94006357342778,154077500,295.6028747558594,299.832312479978,294.7669424736015,298.5485452319008,7635700,165.83213806152344,166.49305786671118,164.11570935340038,164.4116474137023,7663400,349.979736328125,356.9835140027489,349.50151572878156,354.9610868905531,7402300
2025-07-30,208.6107940673828,211.94377315400357,207.28358653790625,211.454797150492,45512500,511.4404296875,514.1409495778635,507.6537656967309,513.3636552782116,26380400,196.35438537597656,197.42343657324804,194.51603320447785,195.42522371418744,32445400,230.19000244140625,231.8000030517578,229.2899932861328,231.63999938964844,32993300,319.0400085449219,324.45001220703125,311.6199951171875,322.17999267578125,83931900,694.7410888671875,708.0221025377599,690.7337839335887,707.6124059283386,27077300,179.2499237060547,179.869849375745,176.0202745228646,176.49022309733303,174312200,298.1803283691406,299.15556747472186,295.9412143688823,295.9810293435777,8061700,164.99365234375,166.3253661128563,164.5201604700382,165.42769283300052,6189200,349.6011657714844,355.2898598765481,345.9348988766755,350.3882277115597,12129700
